root_id,partner_neuron_id,synapse_count,partner_cell_type,partner_brain_side,connection_type
720575940613891442,720575940615719695,1,unknown,unknown,downstream
720575940613891442,720575940615666447,1,unknown,unknown,downstream
720575940613891442,720575940615640299,1,unknown,unknown,downstream
720575940613891442,720575940615625963,1,unknown,unknown,downstream
720575940613891442,720575940615517813,1,LC9,left,downstream
720575940613891442,720575940615612066,1,FB4Y,right,downstream
720575940613891442,720575940615597196,1,unknown,unknown,downstream
720575940613891442,720575940615594641,1,PS087,right,downstream
720575940613891442,720575940615572472,1,unknown,unknown,downstream
720575940613891442,720575940615551019,1,unknown,unknown,downstream
720575940613891442,720575940615548490,1,unknown,unknown,downstream
720575940613891442,720575940615534732,1,unknown,unknown,downstream
720575940613891442,720575940615530892,1,unknown,unknown,downstream
720575940613891442,720575940615522922,1,LT51,right,downstream
720575940613891442,720575940616333969,1,unknown,right,downstream
720575940613891442,720575940616363032,1,unknown,unknown,downstream
720575940613891442,720575940615271124,1,unknown,left,downstream
720575940613891442,720575940616998946,1,unknown,right,downstream
720575940613891442,720575940617281025,1,VES010,right,downstream
720575940613891442,720575940617249825,1,unknown,unknown,downstream
720575940613891442,720575940617236667,1,PFGs,left,downstream
720575940613891442,720575940617194288,1,unknown,unknown,downstream
720575940613891442,720575940617193541,1,unknown,left,downstream
720575940613891442,720575940617173841,1,unknown,unknown,downstream
720575940613891442,720575940617165393,1,unknown,unknown,downstream
720575940613891442,720575940617160000,1,WED163,right,downstream
720575940613891442,720575940617156400,1,unknown,unknown,downstream
720575940613891442,720575940617150512,1,unknown,unknown,downstream
720575940613891442,720575940617118616,1,unknown,unknown,downstream
720575940613891442,720575940617100445,1,"AVLP530,AVLP561",right,downstream
720575940613891442,720575940617035307,1,unknown,unknown,downstream
720575940613891442,720575940617032148,1,unknown,right,downstream
720575940613891442,720575940617031979,1,unknown,unknown,downstream
720575940613891442,720575940617023174,1,unknown,left,downstream
720575940613891442,720575940617019846,1,unknown,right,downstream
720575940613891442,720575940617015339,1,unknown,unknown,downstream
720575940613891442,720575940617010987,1,unknown,unknown,downstream
720575940613891442,720575940617008683,1,unknown,unknown,downstream
720575940613891442,720575940617007915,1,unknown,unknown,downstream
720575940613891442,720575940617288273,1,unknown,unknown,downstream
720575940613891442,720575940617288529,1,unknown,unknown,downstream
720575940613891442,720575940617328917,1,unknown,unknown,downstream
720575940613891442,720575940617643072,1,AOTU013,left,downstream
720575940613891442,720575940617696246,1,unknown,unknown,downstream
720575940613891442,720575940617695215,1,unknown,unknown,downstream
720575940613891442,720575940617692655,1,unknown,unknown,downstream
720575940613891442,720575940617682415,1,unknown,unknown,downstream
720575940613891442,720575940617679173,1,"WED160,WED183",right,downstream
720575940613891442,720575940617670741,1,unknown,right,downstream
720575940613891442,720575940617670439,1,unknown,unknown,downstream
720575940613891442,720575940617661935,1,unknown,unknown,downstream
720575940613891442,720575940617644583,1,unknown,unknown,downstream
720575940613891442,720575940617550185,1,unknown,unknown,downstream
720575940613891442,720575940617335448,1,unknown,unknown,downstream
720575940613891442,720575940617531681,1,unknown,unknown,downstream
720575940613891442,720575940617490729,1,unknown,unknown,downstream
720575940613891442,720575940617486552,1,LC9,right,downstream
720575940613891442,720575940617451422,1,unknown,right,downstream
720575940613891442,720575940617422929,1,unknown,unknown,downstream
720575940613891442,720575940617405976,1,unknown,unknown,downstream
720575940613891442,720575940617398893,1,unknown,unknown,downstream
720575940613891442,720575940617386032,1,unknown,unknown,downstream
720575940613891442,720575940617353496,1,unknown,unknown,downstream
720575940613891442,720575940617002027,1,unknown,unknown,downstream
720575940613891442,720575940616990051,1,unknown,unknown,downstream
720575940613891442,720575940616370065,1,LAL030_a,right,downstream
720575940613891442,720575940616988515,1,unknown,unknown,downstream
720575940613891442,720575940616739480,1,unknown,unknown,downstream
720575940613891442,720575940616736920,1,unknown,unknown,downstream
720575940613891442,720575940616725689,1,LLPC1,right,downstream
720575940613891442,720575940616724513,1,unknown,unknown,downstream
720575940613891442,720575940616716933,1,unknown,unknown,downstream
720575940613891442,720575940616713513,1,unknown,unknown,downstream
720575940613891442,720575940616690977,1,unknown,unknown,downstream
720575940613891442,720575940616677121,1,LC9,left,downstream
720575940613891442,720575940616649845,1,VES081,left,downstream
720575940613891442,720575940616599874,1,unknown,right,downstream
720575940613891442,720575940616569385,1,unknown,unknown,downstream
720575940613891442,720575940616532245,1,unknown,unknown,downstream
720575940613891442,720575940616530453,1,unknown,unknown,downstream
720575940613891442,720575940616523368,1,unknown,unknown,downstream
720575940613891442,720575940616506087,1,unknown,unknown,downstream
720575940613891442,720575940616504977,1,unknown,left,downstream
720575940613891442,720575940616449858,1,unknown,right,downstream
720575940613891442,720575940616408262,1,IB048,left,downstream
720575940613891442,720575940616400917,1,unknown,unknown,downstream
720575940613891442,720575940616388575,1,PS215,left,downstream
720575940613891442,720575940616386449,1,LC9,left,downstream
720575940613891442,720575940616749188,1,unknown,unknown,downstream
720575940613891442,720575940616750468,1,unknown,unknown,downstream
720575940613891442,720575940616773673,1,unknown,unknown,downstream
720575940613891442,720575940616870788,1,unknown,unknown,downstream
720575940613891442,720575940616983667,1,unknown,unknown,downstream
720575940613891442,720575940616981363,1,unknown,unknown,downstream
720575940613891442,720575940616980339,1,unknown,unknown,downstream
720575940613891442,720575940616980267,1,unknown,unknown,downstream
720575940613891442,720575940616979800,1,unknown,unknown,downstream
720575940613891442,720575940616973345,1,unknown,unknown,downstream
720575940613891442,720575940616953899,1,unknown,unknown,downstream
720575940613891442,720575940616925597,1,PLP143,right,downstream
720575940613891442,720575940616902040,1,unknown,unknown,downstream
720575940613891442,720575940616870192,1,unknown,unknown,downstream
720575940613891442,720575940616792551,1,unknown,unknown,downstream
720575940613891442,720575940616865688,1,unknown,unknown,downstream
720575940613891442,720575940616864408,1,unknown,unknown,downstream
720575940613891442,720575940616859012,1,unknown,unknown,downstream
720575940613891442,720575940616856368,1,unknown,unknown,downstream
720575940613891442,720575940616850992,1,unknown,unknown,downstream
720575940613891442,720575940616826380,1,DNb01,left,downstream
720575940613891442,720575940616819175,1,unknown,unknown,downstream
720575940613891442,720575940616811295,1,unknown,unknown,downstream
720575940613891442,720575940616799975,1,unknown,unknown,downstream
720575940613891442,720575940615273211,1,unknown,unknown,downstream
720575940613891442,720575940615269185,1,unknown,unknown,downstream
720575940613891442,720575940623338145,1,unknown,unknown,downstream
720575940613891442,720575940613434433,1,unknown,unknown,downstream
720575940613891442,720575940613739071,1,unknown,unknown,downstream
720575940613891442,720575940613733410,1,unknown,unknown,downstream
720575940613891442,720575940613729058,1,unknown,unknown,downstream
720575940613891442,720575940613727778,1,unknown,unknown,downstream
720575940613891442,720575940613696833,1,unknown,unknown,downstream
720575940613891442,720575940613696065,1,unknown,unknown,downstream
720575940613891442,720575940613681314,1,PS175,left,downstream
720575940613891442,720575940613669652,1,unknown,unknown,downstream
720575940613891442,720575940613656557,1,unknown,left,downstream
720575940613891442,720575940613647479,1,unknown,unknown,downstream
720575940613891442,720575940613635737,1,OA-VUMa7,center,downstream
720575940613891442,720575940613606263,1,unknown,unknown,downstream
720575940613891442,720575940613603856,1,unknown,unknown,downstream
720575940613891442,720575940613598212,1,unknown,unknown,downstream
720575940613891442,720575940613588246,1,PLP030,right,downstream
720575940613891442,720575940613581307,1,unknown,unknown,downstream
720575940613891442,720575940613545634,1,CL006,right,downstream
720575940613891442,720575940613501200,1,unknown,unknown,downstream
720575940613891442,720575940613481330,1,LC9,left,downstream
720575940613891442,720575940613467156,1,unknown,unknown,downstream
720575940613891442,720575940613463471,1,LAL114,right,downstream
720575940613891442,720575940613745217,1,unknown,unknown,downstream
720575940613891442,720575940613778086,1,unknown,unknown,downstream
720575940613891442,720575940613784596,1,unknown,unknown,downstream
720575940613891442,720575940613869974,1,IbSpsP,left,downstream
720575940613891442,720575940614092653,1,unknown,unknown,downstream
720575940613891442,720575940614082367,1,unknown,unknown,downstream
720575940613891442,720575940614081909,1,unknown,left,downstream
720575940613891442,720575940614075363,1,unknown,right,downstream
720575940613891442,720575940614038267,1,unknown,unknown,downstream
720575940613891442,720575940613979538,1,LAL006,right,downstream
720575940613891442,720575940613959709,1,unknown,unknown,downstream
720575940613891442,720575940613943154,1,SMP057,left,downstream
720575940613891442,720575940613911740,1,unknown,unknown,downstream
720575940613891442,720575940613864778,1,unknown,unknown,downstream
720575940613891442,720575940613788923,1,unknown,unknown,downstream
720575940613891442,720575940613863731,1,"LAL191,LAL192",right,downstream
720575940613891442,720575940613860929,1,unknown,unknown,downstream
720575940613891442,720575940613856479,1,unknown,unknown,downstream
720575940613891442,720575940613851210,1,unknown,unknown,downstream
720575940613891442,720575940613840294,1,unknown,unknown,downstream
720575940613891442,720575940613839988,1,unknown,unknown,downstream
720575940613891442,720575940613831284,1,unknown,unknown,downstream
720575940613891442,720575940613798932,1,unknown,unknown,downstream
720575940613891442,720575940613792507,1,unknown,unknown,downstream
720575940613891442,720575940613437435,1,unknown,unknown,downstream
720575940613891442,720575940613428475,1,unknown,unknown,downstream
720575940613891442,720575940614124815,1,unknown,unknown,downstream
720575940613891442,720575940613423870,1,unknown,right,downstream
720575940613891442,720575940613081250,1,SIP086,right,downstream
720575940613891442,720575940613049364,1,unknown,unknown,downstream
720575940613891442,720575940613042196,1,unknown,unknown,downstream
720575940613891442,720575940613041147,1,unknown,unknown,downstream
720575940613891442,720575940613019899,1,unknown,unknown,downstream
720575940613891442,720575940613011220,1,unknown,unknown,downstream
720575940613891442,720575940613009940,1,unknown,unknown,downstream
720575940613891442,720575940612991601,1,AVLP579,left,downstream
720575940613891442,720575940612990321,1,unknown,left,downstream
720575940613891442,720575940612975358,1,unknown,left,downstream
720575940613891442,720575940612946219,1,unknown,unknown,downstream
720575940613891442,720575940612942442,1,LC9,right,downstream
720575940613891442,720575940612938027,1,unknown,unknown,downstream
720575940613891442,720575940612900834,1,unknown,unknown,downstream
720575940613891442,720575940612889385,1,unknown,unknown,downstream
720575940613891442,720575940612866410,1,unknown,left,downstream
720575940613891442,720575940612857690,1,unknown,unknown,downstream
720575940613891442,720575940612822413,1,unknown,unknown,downstream
720575940613891442,720575940612773396,1,unknown,unknown,downstream
720575940613891442,720575940612770324,1,unknown,unknown,downstream
720575940613891442,720575940612754243,1,unknown,unknown,downstream
720575940613891442,720575940613101487,1,LLPC1,right,downstream
720575940613891442,720575940613119017,1,unknown,unknown,downstream
720575940613891442,720575940613121790,1,unknown,left,downstream
720575940613891442,720575940613296613,1,AVLP369,right,downstream
720575940613891442,720575940613405474,1,unknown,unknown,downstream
720575940613891442,720575940613400897,1,unknown,unknown,downstream
720575940613891442,720575940613345087,1,unknown,unknown,downstream
720575940613891442,720575940613335642,1,unknown,unknown,downstream
720575940613891442,720575940613334618,1,unknown,unknown,downstream
720575940613891442,720575940613334106,1,unknown,unknown,downstream
720575940613891442,720575940613323098,1,unknown,unknown,downstream
720575940613891442,720575940613306970,1,unknown,unknown,downstream
720575940613891442,720575940613303471,1,LAL142,right,downstream
720575940613891442,720575940643656046,1,unknown,right,downstream
720575940613891442,720575940613124817,1,"PPM1204,PS139",right,downstream
720575940613891442,720575940613259841,1,unknown,unknown,downstream
720575940613891442,720575940613251178,1,unknown,left,downstream
720575940613891442,720575940613227917,1,unknown,unknown,downstream
720575940613891442,720575940613221585,1,AVLP369,left,downstream
720575940613891442,720575940613218850,1,unknown,unknown,downstream
720575940613891442,720575940613196941,1,unknown,unknown,downstream
720575940613891442,720575940613183531,1,unknown,unknown,downstream
720575940613891442,720575940613178714,1,unknown,unknown,downstream
720575940613891442,720575940613178667,1,unknown,unknown,downstream
720575940613891442,720575940614124795,1,unknown,unknown,downstream
720575940613891442,720575940614130442,1,unknown,unknown,downstream
720575940613891442,720575940615267782,1,SMP016,left,downstream
720575940613891442,720575940614695103,1,unknown,unknown,downstream
720575940613891442,720575940615092563,1,unknown,unknown,downstream
720575940613891442,720575940615079211,1,unknown,unknown,downstream
720575940613891442,720575940615032130,1,1934975261,right,downstream
720575940613891442,720575940615003874,1,unknown,unknown,downstream
720575940613891442,720575940615003433,1,unknown,unknown,downstream
720575940613891442,720575940614976577,1,unknown,unknown,downstream
720575940613891442,720575940614973972,1,unknown,unknown,downstream
720575940613891442,720575940614973898,1,unknown,unknown,downstream
720575940613891442,720575940614965268,1,unknown,unknown,downstream
720575940613891442,720575940614932756,1,unknown,unknown,downstream
720575940613891442,720575940614931220,1,unknown,unknown,downstream
720575940613891442,720575940614930452,1,unknown,unknown,downstream
720575940613891442,720575940614930363,1,CL060,right,downstream
720575940613891442,720575940614924097,1,unknown,unknown,downstream
720575940613891442,720575940614916372,1,unknown,unknown,downstream
720575940613891442,720575940614905153,1,unknown,unknown,downstream
720575940613891442,720575940614885426,1,"LAL103,LAL109",right,downstream
720575940613891442,720575940614843275,1,unknown,left,downstream
720575940613891442,720575940614836340,1,unknown,unknown,downstream
720575940613891442,720575940614766166,1,LC9,left,downstream
720575940613891442,720575940614716948,1,unknown,unknown,downstream
720575940613891442,720575940615100243,1,unknown,unknown,downstream
720575940613891442,720575940615101011,1,unknown,unknown,downstream
720575940613891442,720575940615101747,1,ExR1,right,downstream
720575940613891442,720575940615247380,1,unknown,unknown,downstream
720575940613891442,720575940615266319,1,unknown,unknown,downstream
720575940613891442,720575940615265019,1,unknown,unknown,downstream
720575940613891442,720575940615260431,1,unknown,unknown,downstream
720575940613891442,720575940615251192,1,unknown,unknown,downstream
720575940613891442,720575940615249994,1,unknown,unknown,downstream
720575940613891442,720575940615249738,1,unknown,unknown,downstream
720575940613891442,720575940615249226,1,unknown,unknown,downstream
720575940613891442,720575940615248970,1,unknown,unknown,downstream
720575940613891442,720575940615248660,1,unknown,unknown,downstream
720575940613891442,720575940615228692,1,unknown,unknown,downstream
720575940613891442,720575940615111087,1,LAL007,left,downstream
720575940613891442,720575940615217887,1,unknown,left,downstream
720575940613891442,720575940615206671,1,unknown,unknown,downstream
720575940613891442,720575940615197688,1,unknown,unknown,downstream
720575940613891442,720575940615152202,1,unknown,unknown,downstream
720575940613891442,720575940615130698,1,unknown,unknown,downstream
720575940613891442,720575940615127032,1,unknown,unknown,downstream
720575940613891442,720575940615117839,1,unknown,unknown,downstream
720575940613891442,720575940615117583,1,unknown,unknown,downstream
720575940613891442,720575940615116815,1,unknown,unknown,downstream
720575940613891442,720575940614714262,1,CRE004,right,downstream
720575940613891442,720575940614691067,1,unknown,unknown,downstream
720575940613891442,720575940614132475,1,unknown,unknown,downstream
720575940613891442,720575940614676731,1,unknown,unknown,downstream
720575940613891442,720575940614416039,1,MC66,left,downstream
720575940613891442,720575940614402410,1,unknown,unknown,downstream
720575940613891442,720575940614386942,1,SMP148,left,downstream
720575940613891442,720575940614378143,1,LAL133,left,downstream
720575940613891442,720575940614361930,1,unknown,unknown,downstream
720575940613891442,720575940614361742,1,unknown,unknown,downstream
720575940613891442,720575940614359114,1,unknown,unknown,downstream
720575940613891442,720575940614324799,1,unknown,unknown,downstream
720575940613891442,720575940614321831,1,SMP457,left,downstream
720575940613891442,720575940614310876,1,unknown,unknown,downstream
720575940613891442,720575940614308170,1,unknown,unknown,downstream
720575940613891442,720575940614270273,1,unknown,unknown,downstream
720575940613891442,720575940614262378,1,IB066,right,downstream
720575940613891442,720575940614254860,1,PVLP144,left,downstream
720575940613891442,720575940614238631,1,PS185,left,downstream
720575940613891442,720575940614236200,1,PS211,right,downstream
720575940613891442,720575940614230267,1,unknown,unknown,downstream
720575940613891442,720575940614219686,1,unknown,unknown,downstream
720575940613891442,720575940614190022,1,unknown,right,downstream
720575940613891442,720575940614177078,1,unknown,unknown,downstream
720575940613891442,720575940614136645,1,unknown,unknown,downstream
720575940613891442,720575940614431896,1,unknown,unknown,downstream
720575940613891442,720575940614438818,1,LAL147,left,downstream
720575940613891442,720575940614452475,1,unknown,unknown,downstream
720575940613891442,720575940614484475,1,unknown,unknown,downstream
720575940613891442,720575940614672652,1,"AOTU018,AOTU031",left,downstream
720575940613891442,720575940614672169,1,unknown,unknown,downstream
720575940613891442,720575940614666614,1,unknown,unknown,downstream
720575940613891442,720575940614632052,1,unknown,unknown,downstream
720575940613891442,720575940614563956,1,unknown,unknown,downstream
720575940613891442,720575940614552722,1,CRE044,left,downstream
720575940613891442,720575940614529727,1,unknown,unknown,downstream
720575940613891442,720575940614512148,1,unknown,unknown,downstream
720575940613891442,720575940614497089,1,unknown,unknown,downstream
720575940613891442,720575940614476910,1,unknown,unknown,downstream
720575940613891442,720575940614456479,1,unknown,unknown,downstream
720575940613891442,720575940614474350,1,unknown,unknown,downstream
720575940613891442,720575940614473070,1,unknown,unknown,downstream
720575940613891442,720575940614472207,1,unknown,unknown,downstream
720575940613891442,720575940614468974,1,unknown,unknown,downstream
720575940613891442,720575940614466113,1,unknown,unknown,downstream
720575940613891442,720575940614465275,1,unknown,unknown,downstream
720575940613891442,720575940614464833,1,unknown,unknown,downstream
720575940613891442,720575940614463995,1,unknown,unknown,downstream
720575940613891442,720575940614462879,1,"PS082,PS084",left,downstream
720575940613891442,720575940617697007,1,unknown,unknown,downstream
720575940613891442,720575940617719889,1,unknown,unknown,downstream
720575940613891442,720575940617720577,1,"LAL160,LAL161",right,downstream
720575940613891442,720575940621302644,1,WEDPN7A,right,downstream
720575940613891442,720575940621515847,1,unknown,unknown,downstream
720575940613891442,720575940621510529,1,unknown,unknown,downstream
720575940613891442,720575940621501183,1,unknown,right,downstream
720575940613891442,720575940621500289,1,unknown,unknown,downstream
720575940613891442,720575940621491041,1,LAL093,right,downstream
720575940613891442,720575940621485953,1,unknown,unknown,downstream
720575940613891442,720575940621468469,1,unknown,unknown,downstream
720575940613891442,720575940621466637,1,unknown,left,downstream
720575940613891442,720575940621464614,1,PS087,right,downstream
720575940613891442,720575940621460115,1,PLP018,left,downstream
720575940613891442,720575940621452045,1,1786232749,left,downstream
720575940613891442,720575940621438269,1,unknown,unknown,downstream
720575940613891442,720575940621432444,1,IB069,left,downstream
720575940613891442,720575940621431884,1,unknown,right,downstream
720575940613891442,720575940621409916,1,IB084,right,downstream
720575940613891442,720575940621399174,1,unknown,left,downstream
720575940613891442,720575940621384212,1,PS112,left,downstream
720575940613891442,720575940621371045,1,LT56,right,downstream
720575940613891442,720575940621351788,1,unknown,unknown,downstream
720575940613891442,720575940621351532,1,unknown,unknown,downstream
720575940613891442,720575940621338956,1,unknown,unknown,downstream
720575940613891442,720575940621521973,1,unknown,unknown,downstream
720575940613891442,720575940621523537,1,unknown,unknown,downstream
720575940613891442,720575940621537239,1,unknown,unknown,downstream
720575940613891442,720575940621629578,1,DNp16/17,right,downstream
720575940613891442,720575940621777101,1,unknown,unknown,downstream
720575940613891442,720575940621773430,1,unknown,unknown,downstream
720575940613891442,720575940621769846,1,unknown,unknown,downstream
720575940613891442,720575940621761863,1,unknown,unknown,downstream
720575940613891442,720575940621748039,1,unknown,unknown,downstream
720575940613891442,720575940621737799,1,unknown,unknown,downstream
720575940613891442,720575940621728215,1,unknown,unknown,downstream
720575940613891442,720575940621719422,1,unknown,unknown,downstream
720575940613891442,720575940621632664,1,unknown,unknown,downstream
720575940613891442,720575940621626394,1,unknown,right,downstream
720575940613891442,720575940621538007,1,unknown,unknown,downstream
720575940613891442,720575940621613953,1,unknown,unknown,downstream
720575940613891442,720575940621610881,1,unknown,unknown,downstream
720575940613891442,720575940621588139,1,AVLP477,left,downstream
720575940613891442,720575940621579200,1,unknown,left,downstream
720575940613891442,720575940621578577,1,unknown,unknown,downstream
720575940613891442,720575940621566941,1,PS118,right,downstream
720575940613891442,720575940621564329,1,PLP195,left,downstream
720575940613891442,720575940621552209,1,unknown,unknown,downstream
720575940613891442,720575940621542238,1,unknown,unknown,downstream
720575940613891442,720575940621317381,1,PLP216,right,downstream
720575940613891442,720575940621277445,1,unknown,left,downstream
720575940613891442,720575940621793095,1,unknown,unknown,downstream
720575940613891442,720575940621270042,1,PS263,left,downstream
720575940613891442,720575940620799733,1,unknown,unknown,downstream
720575940613891442,720575940620798709,1,unknown,unknown,downstream
720575940613891442,720575940620771399,1,unknown,unknown,downstream
720575940613891442,720575940620770630,1,unknown,unknown,downstream
720575940613891442,720575940620764245,1,PS217,left,downstream
720575940613891442,720575940620756844,1,unknown,unknown,downstream
720575940613891442,720575940620743832,1,unknown,unknown,downstream
720575940613891442,720575940620743320,1,unknown,unknown,downstream
720575940613891442,720575940620722677,1,unknown,unknown,downstream
720575940613891442,720575940620715253,1,unknown,unknown,downstream
720575940613891442,720575940620714741,1,unknown,unknown,downstream
720575940613891442,720575940620714321,1,unknown,unknown,downstream
720575940613891442,720575940620712949,1,unknown,unknown,downstream
720575940613891442,720575940620711925,1,unknown,unknown,downstream
720575940613891442,720575940620708597,1,unknown,unknown,downstream
720575940613891442,720575940620696280,1,LC9,left,downstream
720575940613891442,720575940620673910,1,unknown,unknown,downstream
720575940613891442,720575940620657857,1,unknown,left,downstream
720575940613891442,720575940620636748,1,unknown,right,downstream
720575940613891442,720575940620634021,1,LT38,left,downstream
720575940613891442,720575940620628039,1,unknown,unknown,downstream
720575940613891442,720575940620800245,1,unknown,unknown,downstream
720575940613891442,720575940620821333,1,LC9,left,downstream
720575940613891442,720575940620827425,1,LC9,left,downstream
720575940613891442,720575940621069885,1,unknown,unknown,downstream
720575940613891442,720575940621228168,1,unknown,left,downstream
720575940613891442,720575940621201833,1,CRE017,right,downstream
720575940613891442,720575940621196224,1,M_spPN5t10,left,downstream
720575940613891442,720575940621195290,1,LT87,right,downstream
720575940613891442,720575940621174168,1,unknown,unknown,downstream
720575940613891442,720575940621122823,1,unknown,unknown,downstream
720575940613891442,720575940621100295,1,unknown,unknown,downstream
720575940613891442,720575940621088385,1,unknown,unknown,downstream
720575940613891442,720575940621084352,1,unknown,left,downstream
720575940613891442,720575940621069629,1,unknown,unknown,downstream
720575940613891442,720575940620833535,1,unknown,right,downstream
720575940613891442,720575940621061949,1,unknown,unknown,downstream
720575940613891442,720575940621018560,1,IB093,left,downstream
720575940613891442,720575940620919905,1,SMP448,left,downstream
720575940613891442,720575940620917119,1,WEDPN7A,left,downstream
720575940613891442,720575940620873793,1,unknown,right,downstream
720575940613891442,720575940620858606,1,1622138907,right,downstream
720575940613891442,720575940620856839,1,unknown,unknown,downstream
720575940613891442,720575940620856758,1,LAL133,left,downstream
720575940613891442,720575940620840856,1,unknown,unknown,downstream
720575940613891442,720575940621777390,1,unknown,right,downstream
720575940613891442,720575940621793160,1,unknown,left,downstream
720575940613891442,720575940617722193,1,unknown,unknown,downstream
720575940613891442,720575940622738923,1,unknown,left,downstream
720575940613891442,720575940623073205,1,LC9,left,downstream
720575940613891442,720575940623066529,1,unknown,unknown,downstream
720575940613891442,720575940623053493,1,unknown,left,downstream
720575940613891442,720575940623043996,1,unknown,unknown,downstream
720575940613891442,720575940623043740,1,unknown,unknown,downstream
720575940613891442,720575940623037036,1,unknown,unknown,downstream
720575940613891442,720575940623019544,1,VES008,right,downstream
720575940613891442,720575940622971899,1,unknown,unknown,downstream
720575940613891442,720575940622965148,1,unknown,unknown,downstream
720575940613891442,720575940622945037,1,LNO2,left,downstream
720575940613891442,720575940622932164,1,unknown,right,downstream
720575940613891442,720575940622888240,1,unknown,unknown,downstream
720575940613891442,720575940622885424,1,unknown,unknown,downstream
720575940613891442,720575940622840368,1,unknown,unknown,downstream
720575940613891442,720575940622832350,1,unknown,unknown,downstream
720575940613891442,720575940622811952,1,unknown,unknown,downstream
720575940613891442,720575940622809392,1,unknown,unknown,downstream
720575940613891442,720575940622791429,1,SMP048,left,downstream
720575940613891442,720575940622790271,1,mALB2,right,downstream
720575940613891442,720575940622770410,1,ATL028,left,downstream
720575940613891442,720575940622747297,1,unknown,unknown,downstream
720575940613891442,720575940623082099,1,unknown,unknown,downstream
720575940613891442,720575940623088391,1,LLPC1,left,downstream
720575940613891442,720575940623107509,1,AOTU029,right,downstream
720575940613891442,720575940623237345,1,unknown,unknown,downstream
720575940613891442,720575940623326768,1,unknown,unknown,downstream
720575940613891442,720575940623322160,1,unknown,unknown,downstream
720575940613891442,720575940623262652,1,VES071,right,downstream
720575940613891442,720575940623260201,1,FB4Y,right,downstream
720575940613891442,720575940623259648,1,unknown,unknown,downstream
720575940613891442,720575940623258665,1,unknown,unknown,downstream
720575940613891442,720575940623253223,1,unknown,left,downstream
720575940613891442,720575940623250936,1,unknown,unknown,downstream
720575940613891442,720575940623240929,1,unknown,unknown,downstream
720575940613891442,720575940623208704,1,unknown,unknown,downstream
720575940613891442,720575940623110123,1,LAL107,left,downstream
720575940613891442,720575940623189632,1,unknown,unknown,downstream
720575940613891442,720575940623179136,1,unknown,unknown,downstream
720575940613891442,720575940623170785,1,unknown,unknown,downstream
720575940613891442,720575940623148103,1,unknown,unknown,downstream
720575940613891442,720575940623135649,1,unknown,unknown,downstream
720575940613891442,720575940623127245,1,unknown,left,downstream
720575940613891442,720575940623114206,1,unknown,unknown,downstream
720575940613891442,720575940623113752,1,AVLP538,left,downstream
720575940613891442,720575940623112161,1,unknown,unknown,downstream
720575940613891442,720575940622742689,1,unknown,unknown,downstream
720575940613891442,720575940622669971,1,LAL195,left,downstream
720575940613891442,720575940621798727,1,unknown,unknown,downstream
720575940613891442,720575940622668213,1,unknown,left,downstream
720575940613891442,720575940622160721,1,unknown,unknown,downstream
720575940613891442,720575940622158369,1,5813043077,left,downstream
720575940613891442,720575940622156040,1,WED002,right,downstream
720575940613891442,720575940622146897,1,unknown,unknown,downstream
720575940613891442,720575940622142801,1,unknown,unknown,downstream
720575940613891442,720575940622135757,1,unknown,left,downstream
720575940613891442,720575940622133652,1,unknown,unknown,downstream
720575940613891442,720575940622093803,1,unknown,unknown,downstream
720575940613891442,720575940622053185,1,LT51,right,downstream
720575940613891442,720575940622029990,1,AOTU013,right,downstream
720575940613891442,720575940622020940,1,unknown,left,downstream
720575940613891442,720575940621989828,1,WED096,right,downstream
720575940613891442,720575940621966744,1,unknown,unknown,downstream
720575940613891442,720575940621931580,1,unknown,unknown,downstream
720575940613891442,720575940621888681,1,unknown,unknown,downstream
720575940613891442,720575940621854563,1,ExR8,left,downstream
720575940613891442,720575940621839000,1,unknown,unknown,downstream
720575940613891442,720575940621832397,1,PLP195,right,downstream
720575940613891442,720575940621818858,1,WED032,left,downstream
720575940613891442,720575940621799259,1,unknown,right,downstream
720575940613891442,720575940621799081,1,LLPC1,right,downstream
720575940613891442,720575940622213185,1,unknown,left,downstream
720575940613891442,720575940622233699,1,unknown,left,downstream
720575940613891442,720575940622239640,1,unknown,unknown,downstream
720575940613891442,720575940622445020,1,unknown,unknown,downstream
720575940613891442,720575940622632041,1,unknown,unknown,downstream
720575940613891442,720575940622601610,1,SIP024,right,downstream
720575940613891442,720575940622582689,1,unknown,unknown,downstream
720575940613891442,720575940622580897,1,unknown,unknown,downstream
720575940613891442,720575940622566812,1,unknown,unknown,downstream
720575940613891442,720575940622542241,1,unknown,unknown,downstream
720575940613891442,720575940622482076,1,unknown,unknown,downstream
720575940613891442,720575940622459588,1,AVLP454_a,left,downstream
720575940613891442,720575940622446384,1,unknown,unknown,downstream
720575940613891442,720575940622431860,1,"LC46a,LC46b",right,downstream
720575940613891442,720575940622262380,1,unknown,unknown,downstream
720575940613891442,720575940622333578,1,LNO1,left,downstream
720575940613891442,720575940622324991,1,PVLP141,left,downstream
720575940613891442,720575940622323080,1,LLPC1,right,downstream
720575940613891442,720575940622309726,1,AVLP476,right,downstream
720575940613891442,720575940622288107,1,unknown,right,downstream
720575940613891442,720575940622267350,1,CL120,right,downstream
720575940613891442,720575940622267201,1,unknown,right,downstream
720575940613891442,720575940622263148,1,unknown,unknown,downstream
720575940613891442,720575940622263066,1,unknown,right,downstream
